"actor_imdb_id","name","gender","birthday","actor_race"
"nm0277204","Jonathan Filley","m","undefined","-"
"nm0714268","Chris Rebello","m","1963-8-8","-"
"nm0578054","Jay Mello","m","1968-6-16","-"
"nm0276444","Lee Fierro","f","1929-2-13","-"
"nm0903386","Jeffrey Voorhees","m","undefined","-"
"nm0455475","Craig Kingsbury","m","1912-10-10","-"
"nm0001940","Peter Benchley","m","1940-5-8","White"
"nm0025702","Chris Anastasio","m","undefined","-"
"nm0046949","John Bahr","m","undefined","-"
"nm5026418","Gilbert Brand","m","undefined","-"
"nm0128983","Allison Caine","f","undefined","-"
"nm5026317","Jean Canha","f","1922-10-7","-"
"nm5026552","Edwin C. Carlson","m","undefined","-"
"nm2402943","Henry Carreiro","m","undefined","-"
"nm0140964","Robert Carroll","m","1924-8-15","-"
"nm0150019","Edward Chalmers Jr.","m","1922-3-15","-"
"nm0150430","Robert Chambers","m","undefined","White"
"nm0156186","Denise Cheshire","f","undefined","-"
"nm0183914","Fritzi Jane Courtney","f","1923-2-15","-"
"nm5026359","Gregory S. Dole","m","undefined","-"
"nm0239220","Cyprian R. Dube","m","1909-1-15","-"
"nm0247350","Stephen Earle","m","undefined","-"
"nm0257168","David Engelbach","m","1946-9-20","-"
"nm0276127","Dorothy Fielding","f","undefined","-"
"nm5026475","Francis A. Frank","m","undefined","-"
"nm5026385","Brendan Gallagher","m","undefined","-"
"nm5026468","Elizabeth K. Gifford","f","undefined","-"
"nm5026495","Willis B. Gifford","m","undefined","-"
"nm5026768","Alston Goff","m","undefined","-"
"nm1133668","Paul Goulart","m","undefined","-"
"nm5026436","Beardsley Graham","m","undefined","-"
"nm5026260","Eleanor L. Harvey","f","undefined","-"
"nm0370820","Mike Haydn","m","undefined","-"
"nm5026257","Richard P. Hewitt","m","undefined","-"
"nm5026794","Carla Hogendyk","f","undefined","-"
"nm0393705","Wally Hooper Jr.","m","1926-3-13","-"
"nm5026561","Janice T. Hull","f","undefined","-"
"nm5026388","Stephanie Hull","f","undefined","-"
"nm5026571","Wayne Iacono","m","undefined","-"
"nm0408456","Duncan Inches","m","1939-7-18","-"
"nm5026670","Joseph G. Kraetzer","m","undefined","-"
"nm0478483","Joe La Creta","m","undefined","-"
"nm5026498","William Lymon","m","undefined","-"
"nm0567655","Belle McDonald","f","1926-4-6","-"
"nm1012649","Phil Murray","m","undefined","-"
"nm3900003","Philip Norton","m","undefined","-"
"nm5026863","William O'Gorman","m","undefined","-"
"nm5857646","Joseph Oliveira","m","undefined","-"
"nm6440464","Dennett Paula","f","undefined","-"
"nm5026399","William Pfluger","m","undefined","-"
"nm0690827","Donald Poole","m","undefined","-"
"nm5026721","Steven Potter","m","undefined","-"
"nm0694500","Beverly Powers","f","1939-8-7","-"
"nm0752267","Ayn Ruymen","f","1947-7-18","-"
"nm0762300","Christopher Sands","m","undefined","-"
"nm5026738","Henry E. Scott III","m","undefined","-"
"nm2137043","Peggy Scott","f","1905-1-21","-"
"nm1790698","John Searle","m","1932-7-31","White"
"nm5026860","Joy Stuart","f","undefined","-"
"nm5026719","Jerome S. Tartar","m","undefined","-"
"nm1440423","Julie Taylor","f","undefined","-"
"nm5026437","Paul G. Thibodeau","m","undefined","-"
"nm0870668","Rex Trailer","m","1928-9-16","-"
"nm5026609","Paul F. Tremblay","m","undefined","-"
"nm2398199","Hershel West","m","undefined","-"
"nm5026827","Robert Whelden Jr.","m","undefined","-"
"nm0928406","Alfred Wilde","m","undefined","-"
"nm1188078","Dick Young","m","undefined","-"
"nm0680983","Ellen Page","f","1987-2-21","White"
"nm0148418","Michael Cera","m","1988-6-7","White"
"nm0004950","Jennifer Garner","f","1972-4-17","White"
"nm0000867","Jason Bateman","m","1969-1-14","White"
"nm0005049","Allison Janney","f","1959-11-19","White"
"nm0799777","J.K. Simmons","m","1955-1-9","White"
"nm1880888","Olivia Thirlby","f","1986-10-6","White"
"nm0669826","Eileen Pedde","f","undefined","-"
"nm0163818","Daniel Clark","m","1985-10-14","White"
"nm1754396","Darla Fay","f","undefined","-"
"nm1900026","Aman Johal","m","undefined","-"
"nm1197845","Valerie Tian","f","1989-4-21","-"
"nm0673932","Emily Perkins","f","1977-5-4","White"
"nm0212508","Kaaren de Zilva","f","undefined","-"
"nm1588622","Steven Christopher Parker","m","1989-1-8","-"
"nm2127038","Candice King","f","1987-5-13","-"
"nm2634536","Sierra Pitkin","f","undefined","-"
"nm0532188","Lucas MacFadden","m","undefined","-"
"nm2602672","Eve Harlow","f","1989-6-20","-"
"nm0932079","Kirsten Alter","f","undefined","-"
"nm0855045","Emily Tennant","f","undefined","-"
"nm1139650","Ashley Whillans","f","1988-5-25","-"
"nm0937175","Jeff Witzke","m","1970-4-1","-"
"nm0574576","Colin McSween","m","undefined","-"
"nm1040711","Peggy Logan","f","undefined","-"
"nm1080974","Cameron Bright","m","1993-1-26","White"
"nm2852907","Joy Galmut","f","undefined","-"
"nm1332331","Wendy Russell","f","undefined","-"
"nm0743796","Robyn Ross","f","1972-10-8","-"
"nm2852908","Dallas Hanson","m","undefined","-"
"nm2852917","Bryson Russell","m","undefined","-"
"nm2852909","Derek Mann","m","undefined","-"
"nm2852910","Keith Frost","m","undefined","-"
"nm2852934","Grayson Grant","m","undefined","-"
"nm2852911","Robin Watts","m","undefined","-"
"nm2852928","Tyler Watts","m","undefined","-"
"nm1093818","Brandon Barton","m","1987-6-28","-"
"nm3089409","Josephine Reitman","f","undefined","-"
"nm3089629","Oliver Gorin","m","undefined","-"
"nm3089618","Ethan Steelberg","m","undefined","-"
"nm3089245","Matthew Sanders","m","undefined","White"
"nm0000702","Reese Witherspoon","f","1976-3-22","White"
"nm0005561","Luke Wilson","m","1971-9-21","White"
"nm0004757","Selma Blair","f","1972-6-23","White"
"nm0205127","Matthew Davis","m","1978-5-8","White"
"nm0001255","Victor Garber","m","1949-3-16","White"
"nm0177639","Jennifer Coolidge","f","1961-8-28","White"
"nm0852466","Holland Taylor","f","1943-1-14","White"
"nm0005123","Ali Larter","f","1976-2-28","White"
"nm0004814","Jessica Cauffiel","f","1976-3-30","-"
"nm0005513","Alanna Ubach","f","1975-10-3","Hispanic"
"nm0674020","Osgood Perkins","m","1974-2-2","White"
"nm0004802","Linda Cardellini","f","1975-6-25","White"
"nm0858573","Bruce Thomas","m","1961-5-17","-"
"nm0528761","Meredith Scott Lynn","f","1970-3-8","-"
"nm0000079","Raquel Welch","f","1940-9-5","White"
"nm0501489","Samantha Lemole","f","undefined","-"
"nm1011835","Kelly Nyks","m","undefined","-"
"nm0435114","Ted Kairys","m","undefined","-"
"nm0006878","Michael B. Silver","m","1967-7-8","-"
"nm0005205","Kimberly McCullough","f","1978-3-5","White"
"nm0641418","Shannon O'Hurley","f","undefined","-"
"nm0784833","Greg Serano","m","1972-8-7","-"
"nm0731098","Francesca P. Roberts","f","1953-12-19","-"
"nm0476276","Lisa Arch","f","1971-11-23","-"
"nm0054715","Natalie Barish","f","undefined","-"
"nm1017246","Cici Lau","f","undefined","-"
"nm0064015","Allyce Beasley","f","1954-7-6","White"
"nm0740360","Ted Rooney","m","undefined","-"
"nm0603655","David Moreland","m","undefined","-"
"nm0270139","Wayne Federman","m","1959-6-22","-"
"nm0416856","James Read","m","1953-7-31","White"
"nm0566044","Tane McClure","f","1958-6-8","White"
"nm0486174","Niklaus Lange","m","undefined","-"
"nm0819005","Doug Spinuzza","m","1967-1-21","-"
"nm0943566","Lisa K. Wyatt","f","undefined","-"
"nm0160578","Jason Christopher","m","undefined","-"
"nm0717655","Corinne Reilly","f","undefined","-"
"nm0537199","Victoria Mahoney","f","undefined","-"
"nm1014436","Lacey Beeman","f","undefined","-"
"nm1049336","Melissa Anne Young","f","1982-5-21","-"
"nm0404693","Brody Hutzler","m","1971-4-20","-"
"nm1015096","Chaney Kley","m","1972-8-20","-"
"nm0134768","John Cantwell","m","1967-12-15","-"
"nm1014667","Ondrea De Vincentis","f","undefined","-"
"nm0006709","Terence Michael","m","undefined","-"
"nm0364864","Jodi Harris","f","1970-5-27","-"
"nm1017238","Patricia Kimes","f","undefined","-"
"nm0056936","Sasha Barrese","f","1981-4-24","-"
"nm1017195","Kelly Driscoll","f","undefined","-"
"nm1016022","Elizabeth Matthews","f","undefined","-"
"nm1017329","Kennedy Stone","f","undefined","-"
"nm1086158","Moonie","m","undefined","-"
"nm1433872","Lily","f","undefined","White"
"nm1967561","Gary Ambrosia","m","1980-4-25","-"
"nm0086276","Joan Blair","f","1960-8-24","-"
"nm2199793","Ali Chen","f","undefined","-"
"nm1202293","Gary Castro Churchwell","m","1976-7-17","-"
"nm0166346","Curt Clendenin","m","1973-11-24","-"
"nm2686496","Joe Dolan","m","undefined","-"
"nm1155225","Melanie H. Gassaway","f","undefined","-"
"nm1096910","Amber Goetz","f","1979-11-4","-"
"nm0368794","Carol Hatchett","f","undefined","-"
"nm0373914","Mark Heidelberger","m","1977-8-5","-"
"nm0385076","Richard Hillman","m","1974-12-13","-"
"nm1159337","Seth Adam Jones","m","1973-12-14","-"
"nm0438127","John Kapelos","m","1956-3-8","White"
"nm5141688","Charles M. Kerper","m","undefined","-"
"nm0556679","Dean Mason","m","1966-12-12","-"
"nm0688919","Beverly Polcyn","f","1927-9-13","-"
"nm3598885","Kate Roxburgh","f","undefined","-"
"nm4840335","Rachel Ryling","f","undefined","-"
"nm0924170","Scott Ryan Whinery","m","1974-7-4","-"
"nm0245893","Dylan White","m","undefined","-"
"nm0933585","Jenna Z. Wilson","f","1981-1-6","-"
"nm0000400","Linda Fiorentino","f","1958-3-9","White"
"nm0001800","Rip Torn","m","1931-2-6","White"
"nm0266441","Siobhan Fallon Hogan","f","1961-5-13","-"
"nm0638276","Mike Nussbaum","m","1923-12-29","-"
"nm0129564","Sergio Calderón","m","1945-7-21","-"
"nm0835393","Carel Struycken","m","1948-7-30","-"
"nm0499791","Fredric Lehne","m","1959-2-3","-"
"nm0358118","Richard Hamilton","m","1920-12-31","-"
"nm0269021","Kent Faulcon","m","1971-0-0","-"
"nm0018515","John Alexander","m","undefined","White"
"nm0132625","Keith Campbell","m","1962-4-26","-"
"nm0861269","Ken Thorley","m","undefined","-"
"nm0048250","Becky Ann Baker","f","1953-2-17","-"
"nm0923490","","?","undefined","-"
"nm0623319","Harsh Nayyar","m","undefined","-"
"nm0932407","Michael Willis","m","1949-10-4","-"
"nm0139486","Willie C. Carpenter","m","undefined","-"
"nm0511052","Peter Linari","m","undefined","-"
"nm0189144","David Cross","m","1964-4-4","White"
"nm0828863","Charles C. Stevenson Jr.","m","undefined","-"
"nm0504007","Boris Leskin","m","1923-0-0","-"
"nm0710292","Steve Rankin","m","undefined","-"
"nm0698761","Andy Prosky","m","undefined","-"
"nm0325607","Michael Goldfinger","m","undefined","-"
"nm0580331","Alpheus Merchant","m","undefined","-"
"nm0342966","Norma Jean Groh","f","undefined","-"
"nm0318592","Bernard Gilkey","m","1966-9-24","-"
"nm0687656","Sean Plummer","m","undefined","-"
"nm0435899","Michael Kaliski","m","undefined","-"
"nm0037815","Richard Arthur","m","undefined","-"
"nm0140559","Debbie Lee Carrington","f","1959-12-14","-"
"nm0873942","Verne Troyer","m","1969-1-1","White"
"nm0931362","Mykal Wayne Williams","m","undefined","-"
"nm0087456","Tim Blaney","m","1959-4-23","-"
"nm0786086","Mark Setrakian","m","1965-5-7","-"
"nm0009319","Brad Abrell","m","1965-6-1","-"
"nm0288364","Thom Fountain","m","undefined","-"
"nm0424715","Carl J. Johnson","m","undefined","-"
"nm0557297","Drew Massey","m","undefined","-"
"nm1289426","Christina Benitan","f","1964-5-1","-"
"nm0974350","Sean Bunch","m","1971-1-7","-"
"nm4806348","Tom Bysiek","m","undefined","-"
"nm0192384","Lowell Cunningham","m","1959-5-21","-"
"nm1022772","John Darrah","m","undefined","-"
"nm0255623","John Elsen","m","1964-8-23","-"
"nm1096881","Newt Gingrich","m","1943-6-17","White"
"nm0331186","Karen Lynn Gorney","f","1945-1-28","-"
"nm0364982","Lee Harris","m","undefined","-"
"nm1685472","Adrian Lee","f","undefined","-"
"nm2143912","Marshall Dancing Elk Lucas","m","undefined","-"
"nm0594617","Isaac Mizrahi","m","1961-10-14","White"
"nm0628091","Fred Newman","m","1952-5-6","-"
"nm1022013","Stephanie Paliferro","f","undefined","-"
"nm0660321","Joe Paparone","m","undefined","-"
"nm0730288","Anthony Robbins","m","1960-2-29","White"
"nm0737963","Al Roker","m","1954-8-20","Black"
"nm1142606","Eliot Sash","m","1956-8-6","-"
"nm0798947","Marshal Silverman","m","1946-2-22","-"
"nm1204276","Chloe Sonnenfeld","f","undefined","-"
"nm0821528","Robert Stahoviak","m","1956-2-4","-"
"nm0000230","Sylvester Stallone","m","1946-7-6","White"
"nm0005536","Dionne Warwick","f","1940-12-12","Black"
"nm0000129","Tom Cruise","m","1962-7-3","White"
"nm0004996","Steve Harris","m","1965-12-3","Black"
"nm0568180","Neal McDonough","m","1966-2-13","White"
"nm0453304","Patrick Kilpatrick","m","1949-8-20","-"
"nm0004800","Jessica Capshaw","f","1976-8-9","White"
"nm0168044","Richard Coca","m","undefined","-"
"nm0938570","Kirk B.R. Woller","m","1962-3-9","-"
"nm0779455","Klea Scott","f","1968-12-25","-"
"nm0342029","Frank Grillo","m","1963-6-8","White"
"nm0395428","Anna Maria Horsford","f","1948-3-6","Black"
"nm0799890","Sarah Simmons","f","undefined","-"
"nm0652090","Eugene Osment","m","1959-1-25","-"
"nm1012810","James Henderson","m","1973-7-10","-"
"nm0033871","Vene L. Arcoraci","f","undefined","-"
"nm1173984","Erica Ford","f","undefined","-"
"nm0282436","Keith Flippen","m","undefined","-"
"nm1177924","Nathan Taylor","m","undefined","-"
"nm0418446","Radmar Agana Jao","m","1966-11-7","-"
"nm0517792","Karina Logue","f","undefined","-"
"nm0808122","Elizabeth Anne Smith","f","undefined","-"
"nm0445556","Victoria Garcia-Kelleher","f","undefined","-"
"nm0711110","Jim Rash","m","1971-7-15","White"
"nm0268199","Colin Farrell","m","1976-5-31","White"
"nm0709078","Stephen Ramsey","m","undefined","-"
"nm1059827","Tom Choi","m","undefined","-"
"nm0925862","Tom Whitenight","m","undefined","-"
"nm0608121","William Morts","m","undefined","-"
"nm0608090","Samantha Morton","f","1977-5-13","White"
"nm0518687","Daniel London","m","undefined","-"
"nm0225575","Michael Dickman","m","undefined","-"
"nm1179525","Matthew Dickman","m","undefined","-"
"nm0809135","Lois Smith","f","1930-11-3","White"
"nm0625789","Tim Blake Nelson","m","1964-5-11","White"
"nm0908647","George Wallace","m","1917-6-8","White"
"nm0753246","Ann Ryerson","f","1949-8-15","-"
"nm0606700","Kathryn Morris","f","1969-1-28","White"
"nm1090133","Tyler Patrick Jones","m","1994-3-12","-"
"nm1122614","Dominic Scott Kay","m","1996-5-6","-"
"nm0343325","Arye Gross","m","1960-3-17","White"
"nm0189524","Ashley Crow","f","1960-8-25","-"
"nm0082802","Mike Binder","m","1958-0-0","White"
"nm0340408","Joel Gretsch","m","1963-12-20","White"
"nm0363888","Jessica Harper","f","1949-10-10","White"
"nm1178766","Bertell Lawrence","m","undefined","-"
"nm0031529","Jason Antoon","m","1971-11-9","-"
"nm0581943","William Mesnik","m","undefined","-"
"nm0291082","Scott Frank","m","1960-3-10","-"
"nm1179437","Severin Wunderman","m","1938-11-19","-"
"nm0874350","Max Trumpower","m","1912-3-20","-"
"nm0529011","Allie Raye","f","1963-10-21","-"
"nm0500777","Rocael Leiva","m","undefined","-"
"nm1178170","Nicholas Edwin Barb","m","1989-4-27","-"
"nm0060873","Catfish Bates","m","undefined","-"
"nm0001780","Peter Stormare","m","1953-8-27","White"
"nm0481222","Caroline Lagerfelt","f","1947-9-23","-"
"nm1144368","Danny Parker-Lopes","m","undefined","-"
"nm1178307","Vanessa Cedotal","f","undefined","-"
"nm0102060","Katy Boyer","f","undefined","-"
"nm1178674","Adrianna Kamosa","f","1995-6-10","-"
"nm1179765","Kari Gordon","f","undefined","-"
"nm1178675","Elizabeth Kamosa","f","1995-6-10","-"
"nm1178537","Raquel Gordon","f","undefined","-"
"nm1178676","Laurel Kamosa","f","1995-6-10","-"
"nm0354902","Fiona Hale","f","1926-2-7","-"
"nm0731473","Pamela Roberts","f","undefined","-"
"nm0086515","Clement Blake","m","undefined","-"
"nm1179025","Jerry Perchesky","m","undefined","-"
"nm0706838","Victor Raider-Wexler","m","1943-12-31","-"
"nm0153108","Nancy Linehan Charles","f","1942-12-11","-"
"nm1178157","Nadia Axakowsky","f","undefined","-"
"nm1179694","Dude Walker","m","undefined","-"
"nm0384739","Tony Hill","m","undefined","-"
"nm1178277","Drakeel Burns","m","undefined","-"
"nm0544611","William Mapother","m","1965-4-17","White"
"nm1179563","Morgan Hasson","m","undefined","-"
"nm0761955","Andrew Sandler","m","1986-10-13","-"
"nm0604507","Bonnie Morgan","f","undefined","-"
"nm0178626","Kathi Copeland","f","undefined","-"
"nm0704088","Ana Maria Quintana","f","undefined","-"
"nm0646925","Lucille M. Oliver","f","undefined","-"
"nm0923823","Gene Wheeler","m","1935-3-7","-"
"nm0412400","Tonya Ivey","f","undefined","-"
"nm0830125","David Stifel","m","undefined","-"
"nm0777993","Kurt Sinclair","m","undefined","-"
"nm1179821","Rebecca Ritz","f","undefined","-"
"nm1178918","Beverly Morgan","f","undefined","-"
"nm0242687","Maureen Dunn","f","undefined","-"
"nm0880726","Ron Ulstad","m","undefined","-"
"nm0003942","Blake Bashoff","m","1981-5-30","-"
"nm0234606","David Doty","m","undefined","-"
"nm0302704","Gina Gallego","f","1955-10-30","-"
"nm0395196","David Hornsby","m","1975-12-1","-"
"nm1022440","Anne Judson-Yager","f","undefined","-"
"nm0005243","Meredith Monroe","f","1969-12-30","White"
"nm1178940","Benita Krista Nall","f","undefined","-"
"nm0657903","Jorge-Luis Pallo","m","undefined","-"
"nm0668316","Elizabeth Payne","f","undefined","-"
"nm1183182","Ethan Sherman","m","undefined","-"
"nm1181518","Jarah Mariano","f","undefined","-"
"nm1181096","Miles Dinsmoor","m","undefined","-"
"nm0038418","Vanessa Asbert","f","undefined","-"
"nm1347896","Michael Ahl","m","undefined","-"
"nm0018605","Markus Alexander","m","undefined","-"
"nm0000759","Paul Thomas Anderson","m","1970-6-26","White"
"nm0042367","Don Austin","m","1969-4-7","-"
"nm2220002","Seth Bailey","m","1946-8-1","-"
"nm3835190","Spencer A. Beckett II","m","undefined","-"
"nm0146268","Robert Randolph Caton","m","1950-5-10","-"
"nm0001081","Cameron Crowe","m","1957-7-13","White"
"nm2246893","Tom Cutler","m","undefined","-"
"nm1169709","Lisa Danielle","f","undefined","-"
"nm0000139","Cameron Diaz","f","1972-8-30","White"
"nm0794728","Pamela Donnelly","f","1962-9-29","-"
"nm1835188","Jumbe Fletcher","m","undefined","-"
"nm0283239","Bourke Floyd","m","1976-7-26","-"
"nm0147361","Kimiko Gelman","f","1966-2-20","-"
"nm1035461","Steven Hack","m","1958-4-20","-"
"nm2050882","Daniel D. Harris","m","1947-3-19","-"
"nm1420432","Rebecca Hirschfeld","f","undefined","-"
"nm1339144","Tristan Jackson","m","1977-9-13","-"
"nm1767162","Baron Jay","m","1976-12-3","-"
"nm0434243","Nina Kaczorowski","f","1975-6-6","-"
"nm1693977","Rick Kain","m","undefined","-"
"nm1759118","George Kardulias","m","undefined","-"
"nm0443518","Payman Kayvanfar","m","undefined","-"
"nm2032285","Sunny Malick","m","undefined","-"
"nm1824972","Kelli Mandruk","f","undefined","-"
"nm1042162","Miguel Mas","m","1967-11-3","-"
"nm0599019","Sumalee Montano","f","undefined","-"
"nm3269395","Rana Morrison","f","undefined","-"
"nm1394483","Peechee Neric","f","undefined","-"
"nm2035230","Vito Pietanza","m","undefined","-"
"nm0728284","Marilyn Rising","f","undefined","-"
"nm0732187","Diane Robin","f","1956-7-23","-"
"nm1242186","Ian Salmon","m","undefined","-"
"nm1074374","Riley Schmidt","m","1976-2-11","-"
"nm0791851","Robert Shepherd","m","undefined","-"
"nm1186258","Jay Shindell","m","undefined","-"
"nm1828323","Daniel Browning Smith","m","undefined","-"
"nm4496320","Clara Soyoung","f","undefined","-"
